"quarter3","total_wage","ID"
"82","1569321","2267445"
"65","968730","2267446"
"256","7150143","2267447"
"46","695946","2267448"
"256","7150143","2267449"
"65","968730","2267450"
"256","7150143","2267451"
"31","497908","2267452"
"65","968730","2267453"
"94","1444326","2267454"
"7","60986","2267455"
"21","234065","2267456"
"4","44219","2267457"
"20","498402","2267458"
"20","498402","2267459"
"7","60986","2267460"
"20","498402","2267461"
"7","60986","2267462"
"4","44219","2267463"
"10836","177919723","2267464"
"577","8285030","2267465"
"224","3800107","2267466"
"20","156512","2267467"
"757","9592589","2267468"
"7","39788","2267469"
"106","2498531","2267470"
"85","1040550","2267471"
"436","7101597","2267472"
"10","94988","2267473"
"25","353293","2267474"
"138","1700833","2267475"
"43","462052","2267476"
"1087","16212156","2267477"
"69","947319","2267478"
"363","5474340","2267479"
"711","12057311","2267480"
"316","8590756","2267481"
"698","10216991","2267482"
"176","2055682","2267483"
"283","3347387","2267484"
"28","333256","2267485"
"929","16044218","2267486"
"44","606835","2267487"
"103","1414350","2267488"
"170","3424755","2267489"
"11","119710","2267490"
"324","4260740","2267491"
"1384","26133720","2267492"
"102","1573570","2267493"
"20","284863","2267494"
"304","5700051","2267495"
"35","337707","2267496"
"11","119662","2267497"
"1262","20408084","2267498"
"775","11446524","2267499"
"801","11119274","2267500"
"1038","19603966","2267501"
"2095","38191031","2267502"
"153","2240072","2267503"
"2659","46061587","2267504"
"50","452840","2267505"
"521","6465855","2267506"
"1421","20253525","2267507"
"711","10156246","2267508"
"20","156512","2267509"
"17","164397","2267510"
"757","9592589","2267511"
"359","4684569","2267512"
"2883","27020686","2267513"
"79","801822","2267514"
"17","134776","2267515"
"244","4199364","2267516"
"85","1040550","2267517"
"436","7101597","2267518"
"129","1638319","2267519"
"51","518575","2267520"
"20","210771","2267521"
"363","5474340","2267522"
"2659","46061587","2267523"
"698","10216991","2267524"
"309","4006615","2267525"
"283","3347387","2267526"
"170","3424755","2267527"
"1384","26133720","2267528"
"102","1573570","2267529"
"725","10306460","2267530"
"17","164397","2267531"
"644","10504424","2267532"
"102","1573570","2267533"
"2659","46061587","2267534"
"757","12472193","2267535"
"673","9455978","2267536"
"706","10280269","2267537"
"47","484041","2267538"
"177","5520989","2267539"
"2095","38191031","2267540"
"5775","90744386","2267541"
"45","582431","2267542"
"522","6721730","2267543"
"27","352484","2267544"
"74","837882","2267545"
"128","2142287","2267546"
"10","94988","2267547"
"16","177465","2267548"
"736","10785729","2267549"
"18","204120","2267550"
"251","3527843","2267551"
"402","6438994","2267552"
"138","2465210","2267553"
"61","686803","2267554"
"140","1459912","2267555"
"9","106216","2267556"
"472","7524698","2267557"
"1232","8639557","2267558"
"44","606835","2267559"
"99","1360150","2267560"
"74","1385653","2267561"
"743","13561877","2267562"
"84","1379485","2267563"
"181","2724600","2267564"
"11","119662","2267565"
"394","7042919","2267566"
"547","7846382","2267567"
"429","5716902","2267568"
"643","12218371","2267569"
"1145","20000871","2267570"
"36","353711","2267571"
"1490","22718218","2267572"
"48","450040","2267573"
"160","1776575","2267574"
"865","12338046","2267575"
"51","660010","2267576"
"522","6721730","2267577"
"14","127251","2267578"
"60","574782","2267579"
"15","131976","2267580"
"50","501054","2267581"
"74","837882","2267582"
"128","2142287","2267583"
"52","523619","2267584"
"24","233988","2267585"
"20","210771","2267586"
"251","3527843","2267587"
"1490","22718218","2267588"
"126","1665440","2267589"
"140","1459912","2267590"
"74","1385653","2267591"
"743","13561877","2267592"
"84","1379485","2267593"
"56","706624","2267594"
"333","5522674","2267595"
"84","1379485","2267596"
"1490","22718218","2267597"
"395","5570165","2267598"
"395","5397403","2267599"
"20","199454","2267600"
"2291","42643998","2267601"
"164","5268721","2267602"
"1145","20000871","2267603"
"3979","70565949","2267604"
"134","2060848","2267605"
"154","2875445","2267606"
"138","1632367","2267607"
"11","202668","2267608"
"259","4189977","2267609"
"282","4825414","2267610"
"51","743199","2267611"
"88","1434355","2267612"
"302","5544117","2267613"
"119","4538661","2267614"
"158","2469181","2267615"
"115","1368879","2267616"
"306","5559943","2267617"
"9","103600","2267618"
"627","12399836","2267619"
"119","2940497","2267620"
"323","5710079","2267621"
"219","3514887","2267622"
"348","4890230","2267623"
"379","7201339","2267624"
"929","17943953","2267625"
"117","1886361","2267626"
"865","17853663","2267627"
"361","4689280","2267628"
"410","5907654","2267629"
"224","3325229","2267630"
"138","1632367","2267631"
"345","4557318","2267632"
"11","202668","2267633"
"259","4189977","2267634"
"77","1114700","2267635"
"88","1434355","2267636"
"865","17853663","2267637"
"158","2469181","2267638"
"183","2341175","2267639"
"14","170619","2267640"
"627","12399836","2267641"
"233","3428829","2267642"
"262","4212417","2267643"
"865","17853663","2267644"
"350","6804586","2267645"
"254","3546433","2267646"
"158","2469181","2267647"
"11","202668","2267648"
"929","17943953","2267649"
"1082","16609388","2267650"
"436","6171007","2267651"
"49","769333","2267652"
"69","601013","2267653"
"7","74200","2267654"
"59","1586885","2267655"
"151","2959577","2267656"
"545","7655086","2267657"
"16","184256","2267658"
"21","246207","2267659"
"304","5489706","2267660"
"146","2007825","2267661"
"49","769333","2267662"
"436","6171007","2267663"
"304","5489706","2267664"
"436","6171007","2267665"
"49","769333","2267666"
"304","5489706","2267667"
"12","97442","2267668"
"21","246207","2267669"
"28318","531371107","2267670"
"266","4724947","2267671"
"158","1929664","2267672"
"100","1402933","2267673"
"46","859089","2267674"
"68","669790","2267675"
"533","9627194","2267676"
"147","1968433","2267677"
"46","642629","2267678"
"129","2065866","2267679"
"3090","55305612","2267680"
"129","1822106","2267681"
"62","789751","2267682"
"41","499574","2267683"
"1294","19822425","2267684"
"2254","45788435","2267685"
"37","1176451","2267686"
"1140","22160343","2267687"
"3282","72922846","2267688"
"236","3115040","2267689"
"190","2488349","2267690"
"2193","42751097","2267691"
"622","14928903","2267692"
"517","9470770","2267693"
"24","254919","2267694"
"63","1027402","2267695"
"1467","26551806","2267696"
"93","1243907","2267697"
"138","2576104","2267698"
"203","4160854","2267699"
"122","2151475","2267700"
"55","948793","2267701"
"244","4790403","2267702"
"11","80241","2267703"
"3694","72940527","2267704"
"48","386893","2267705"
"257","3712177","2267706"
"1515","24275434","2267707"
"260","4761208","2267708"
"1122","22186229","2267709"
"2357","38748393","2267710"
"2338","44850510","2267711"
"3883","79116017","2267712"
"4834","95100870","2267713"
"444","6540576","2267714"
"6281","123276114","2267715"
"404","6578250","2267716"
"1492","23760561","2267717"
"3556","61030186","2267718"
"414","6917647","2267719"
"162","1939744","2267720"
"74","1305344","2267721"
"68","669790","2267722"
"544","9707435","2267723"
"380","6594033","2267724"
"167","2155364","2267725"
"46","642629","2267726"
"129","2065866","2267727"
"3090","55305612","2267728"
"168","3007557","2267729"
"280","4537992","2267730"
"263","3414523","2267731"
"141","1837312","2267732"
"2254","45788435","2267733"
"6281","123276114","2267734"
"236","3115040","2267735"
"2193","42751097","2267736"
"1349","28789590","2267737"
"517","9470770","2267738"
"203","4160854","2267739"
"1897","31188117","2267740"
"3694","72940527","2267741"
"48","386893","2267742"
"257","3712177","2267743"
"538","9078122","2267744"
"3326","58420652","2267745"
"533","9627194","2267746"
"1775","29036642","2267747"
"48","386893","2267748"
"257","3712177","2267749"
"6281","123276114","2267750"
"1842","35817853","2267751"
"3618","73976293","2267752"
"2264","43545166","2267753"
"252","3278100","2267754"
"41","499574","2267755"
"192","3093268","2267756"
"4834","95100870","2267757"
"13105","247757010","2267758"
"71","870240","2267759"
"10","108440","2267760"
"469","8946549","2267761"
"47","584479","2267762"
"1622","28616633","2267763"
"12","166001","2267764"
"415","6494408","2267765"
"1850","40633603","2267766"
"489","9713882","2267767"
"576","12859485","2267768"
"82","1168778","2267769"
"100","1075429","2267770"
"1679","35672270","2267771"
"170","2386471","2267772"
"215","3118222","2267773"
"50","632178","2267774"
"65","1044110","2267775"
"144","2457590","2267776"
"202","4312325","2267777"
"1123","21082761","2267778"
"16","180755","2267779"
"1492","23883112","2267780"
"320","4744361","2267781"
"1705","26613645","2267782"
"1754","36738592","2267783"
"2496","56614631","2267784"
"724","11056400","2267785"
"1612","30796643","2267786"
"197","3150425","2267787"
"1281","23624665","2267788"
"240","4558253","2267789"
"999","16139051","2267790"
"1713","29907875","2267791"
"142","1881478","2267792"
"55","891036","2267793"
"469","8946549","2267794"
"47","584479","2267795"
"1622","28616633","2267796"
"100","1075429","2267797"
"12","166001","2267798"
"1850","40633603","2267799"
"1281","23624665","2267800"
"82","1168778","2267801"
"1679","35672270","2267802"
"62","789751","2267803"
"619","15597302","2267804"
"170","2386471","2267805"
"144","2457590","2267806"
"1555","24569284","2267807"
"1123","21082761","2267808"
"16","180755","2267809"
"205","2567650","2267810"
"1704","29785411","2267811"
"469","8946549","2267812"
"1492","23883112","2267813"
"16","180755","2267814"
"1281","23624665","2267815"
"634","9588422","2267816"
"2282","52189355","2267817"
"1699","35847556","2267818"
"100","1075429","2267819"
"12","166001","2267820"
"70","1057462","2267821"
"1612","30796643","2267822"
"15213","283614097","2267823"
"195","3854707","2267824"
"158","1929664","2267825"
"90","1294493","2267826"
"27","302377","2267827"
"59","547326","2267828"
"64","680645","2267829"
"38","479746","2267830"
"82","1481387","2267831"
"1468","26688979","2267832"
"29","333573","2267833"
"879","13328017","2267834"
"404","5154832","2267835"
"651","12446461","2267836"
"2706","60063361","2267837"
"154","1946262","2267838"
"90","1412920","2267839"
"514","7078827","2267840"
"347","7084299","2267841"
"22","239552","2267842"
"40","554419","2267843"
"1252","23433584","2267844"
"73","1531994","2267845"
"59","1703264","2267846"
"59","1465303","2267847"
"34","569733","2267848"
"11","80241","2267849"
"2571","51857766","2267850"
"32","206138","2267851"
"237","3322361","2267852"
"23","392322","2267853"
"260","4761208","2267854"
"802","17441868","2267855"
"652","12134748","2267856"
"584","8111918","2267857"
"1387","22501386","2267858"
"1567","31587598","2267859"
"3222","64304227","2267860"
"247","3390151","2267861"
"5000","99651449","2267862"
"164","2019997","2267863"
"493","7621510","2267864"
"1843","31122311","2267865"
"272","5036169","2267866"
"162","1939744","2267867"
"30","315372","2267868"
"59","547326","2267869"
"75","760886","2267870"
"378","6578666","2267871"
"28","268976","2267872"
"38","479746","2267873"
"82","1481387","2267874"
"1468","26688979","2267875"
"73","947928","2267876"
"253","4154266","2267877"
"163","2339094","2267878"
"129","1671311","2267879"
"404","5154832","2267880"
"5000","99651449","2267881"
"154","1946262","2267882"
"514","7078827","2267883"
"730","13192288","2267884"
"347","7084299","2267885"
"59","1703264","2267886"
"342","6618833","2267887"
"2571","51857766","2267888"
"32","206138","2267889"
"237","3322361","2267890"
"333","6510472","2267891"
"30","315372","2267892"
"1622","28635241","2267893"
"64","680645","2267894"
"283","5153530","2267895"
"32","206138","2267896"
"237","3322361","2267897"
"5000","99651449","2267898"
"1208","26229431","2267899"
"1336","21786938","2267900"
"565","7697610","2267901"
"152","2202671","2267902"
"29","333573","2267903"
"122","2035806","2267904"
"3222","64304227","2267905"
"311496","8604825857","2267906"
"241","3942804","2267907"
"11442","249391321","2267908"
"2739","45552231","2267909"
"403","6134823","2267910"
"872","19275477","2267911"
"1062","18641542","2267912"
"1048","23053963","2267913"
"165","2488394","2267914"
"910","14963561","2267915"
"596","13067605","2267916"
"245","4098623","2267917"
"406","8949921","2267918"
"1819","43077000","2267919"
"16973","376393315","2267920"
"117","1988734","2267921"
"132","2043300","2267922"
"279","3939989","2267923"
"1193","21483629","2267924"
"703","13331014","2267925"
"694","11085490","2267926"
"982","18793782","2267927"
"21631","432864089","2267928"
"152","2290396","2267929"
"550","8767918","2267930"
"411","8973897","2267931"
"12134","309015399","2267932"
"459","9108045","2267933"
"23685","641225676","2267934"
"68427","2563901306","2267935"
"1718","34416166","2267936"
"2459","42519569","2267937"
"11447","251276674","2267938"
"1421","32718735","2267939"
"8001","142735478","2267940"
"82","1559784","2267941"
"527","8776797","2267942"
"273","3612897","2267943"
"1354","28646586","2267944"
"19881","454830827","2267945"
"1158","31648552","2267946"
"1596","33010369","2267947"
"5077","130224797","2267948"
"4094","91757119","2267949"
"965","20716684","2267950"
"105","1864666","2267951"
"31","374833","2267952"
"307","5866628","2267953"
"402","6746994","2267954"
"487","8965385","2267955"
"33908","982356718","2267956"
"526","9236833","2267957"
"534","9929972","2267958"
"458","7851862","2267959"
"1412","27800244","2267960"
"909","25283816","2267961"
"215","2972815","2267962"
"789","16573649","2267963"
"12112","346062760","2267964"
"251","3956096","2267965"
"175","2515451","2267966"
"15107","364749613","2267967"
"13502","292401468","2267968"
"16902","402457289","2267969"
"30301","727783698","2267970"
"57593","1623582394","2267971"
"4269","72130656","2267972"
"122977","3733997912","2267973"
"2700","46903654","2267974"
"5868","107166561","2267975"
"20397","439528650","2267976"
"8590","218337244","2267977"
"644","10077627","2267978"
"3273","55482203","2267979"
"1117","23374100","2267980"
"1062","18641542","2267981"
"1566","32394181","2267982"
"844","15051212","2267983"
"1164","19072482","2267984"
"1299","26398619","2267985"
"1819","43077000","2267986"
"16973","376393315","2267987"
"843","14912700","2267988"
"2076","35767427","2267989"
"3564","62578956","2267990"
"1134","21084178","2267991"
"12134","309015399","2267992"
"122977","3733997912","2267993"
"1718","34416166","2267994"
"11447","251276674","2267995"
"2692","57674463","2267996"
"8001","142735478","2267997"
"527","8776797","2267998"
"5077","130224797","2267999"
"5218","120013750","2268000"
"402","6746994","2268001"
"33908","982356718","2268002"
"526","9236833","2268003"
"458","7851862","2268004"
"1412","27800244","2268005"
"12789","311959029","2268006"
"3273","55482203","2268007"
"18691","410809481","2268008"
"1048","23053963","2268009"
"1124","28256631","2268010"
"458","7851862","2268011"
"1412","27800244","2268012"
"122977","3733997912","2268013"
"25190","619023035","2268014"
"15151","371150936","2268015"
"12385","269027368","2268016"
"3153","53605059","2268017"
"982","18793782","2268018"
"3173","71723586","2268019"
"57593","1623582394","2268020"
"152056","4183687584","2268021"
"4512","117742251","2268022"
"118","2129764","2268023"
"2174","49249699","2268024"
"1520","26745494","2268025"
"168","2449861","2268026"
"385","7602083","2268027"
"439","6798101","2268028"
"674","16738172","2268029"
"65","964045","2268030"
"625","10127048","2268031"
"192","3217865","2268032"
"214","3365500","2268033"
"280","7238576","2268034"
"1264","29737793","2268035"
"10871","241661753","2268036"
"28","587271","2268037"
"134","1715684","2268038"
"673","13266497","2268039"
"264","4765605","2268040"
"653","10499123","2268041"
"397","7829710","2268042"
"9145","209132733","2268043"
"58","989817","2268044"
"266","3827830","2268045"
"287","5444801","2268046"
"7193","180574510","2268047"
"306","6239271","2268048"
"11654","307694254","2268049"
"28665","1060917664","2268050"
"1167","20644230","2268051"
"1409","25586979","2268052"
"6052","144649414","2268053"
"785","17709144","2268054"
"3424","64427507","2268055"
"44","939212","2268056"
"231","3851753","2268057"
"182","2394564","2268058"
"433","10617980","2268059"
"8507","190061036","2268060"
"890","26075569","2268061"
"825","17938879","2268062"
"3109","89229833","2268063"
"2040","46731029","2268064"
"685","16271680","2268065"
"57","898038","2268066"
"31","374833","2268067"
"158","2981000","2268068"
"187","3722552","2268069"
"341","6095445","2268070"
"18811","533188872","2268071"
"276","5043118","2268072"
"369","7685774","2268073"
"266","4953390","2268074"
"564","13371198","2268075"
"764","20730531","2268076"
"70","1486969","2268077"
"487","10029959","2268078"
"6016","175158036","2268079"
"205","3326963","2268080"
"9417","237021499","2268081"
"7169","164913551","2268082"
"9878","233635775","2268083"
"15086","387585465","2268084"
"30465","840883126","2268085"
"2741","47333659","2268086"
"49316","1527300011","2268087"
"1319","23990875","2268088"
"3546","70795729","2268089"
"12763","273683709","2268090"
"6087","160089500","2268091"
"286","4579625","2268092"
"1889","34431268","2268093"
"599","10967583","2268094"
"439","6798101","2268095"
"1046","23208450","2268096"
"527","10597185","2268097"
"677","11448796","2268098"
"456","7983470","2268099"
"1264","29737793","2268100"
"10871","241661753","2268101"
"497","8852993","2268102"
"1188","21360502","2268103"
"2349","41530903","2268104"
"455","8819527","2268105"
"7193","180574510","2268106"
"49316","1527300011","2268107"
"1167","20644230","2268108"
"6052","144649414","2268109"
"1497","31700763","2268110"
"3424","64427507","2268111"
"231","3851753","2268112"
"3109","89229833","2268113"
"2874","68948529","2268114"
"187","3722552","2268115"
"18811","533188872","2268116"
"276","5043118","2268117"
"266","4953390","2268118"
"564","13371198","2268119"
"8184","207718567","2268120"
"1889","34431268","2268121"
"12038","262305983","2268122"
"674","16738172","2268123"
"834","22217500","2268124"
"266","4953390","2268125"
"564","13371198","2268126"
"49316","1527300011","2268127"
"12549","328815376","2268128"
"8842","214061315","2268129"
"6570","153945968","2268130"
"2062","36086102","2268131"
"397","7829710","2268132"
"1697","40355773","2268133"
"30465","840883126","2268134"
"12667","221935912","2268135"
"575","8606703","2268136"
"212","3286422","2268137"
"242","3103593","2268138"
"79","694412","2268139"
"100","1635978","2268140"
"134","1570045","2268141"
"1308","20209494","2268142"
"125","1922514","2268143"
"9","132647","2268144"
"54","673463","2268145"
"371","9176783","2268146"
"127","1123612","2268147"
"583","8426675","2268148"
"744","17195938","2268149"
"99","5314620","2268150"
"69","680065","2268151"
"213","3332116","2268152"
"1177","18288381","2268153"
"44","519167","2268154"
"463","7575942","2268155"
"47","502665","2268156"
"16","164399","2268157"
"1802","35141437","2268158"
"42","847601","2268159"
"88","1970174","2268160"
"266","6758519","2268161"
"270","4048222","2268162"
"37","589603","2268163"
"21","186334","2268164"
"1749","30814310","2268165"
"70","1093106","2268166"
"121","2020874","2268167"
"27","171607","2268168"
"98","1626417","2268169"
"340","5229054","2268170"
"995","14987940","2268171"
"1314","20416945","2268172"
"1043","14543292","2268173"
"1344","23365207","2268174"
"2493","48010248","2268175"
"297","4125887","2268176"
"2572","54889436","2268177"
"315","5302161","2268178"
"516","7092104","2268179"
"1483","21736930","2268180"
"654","10043907","2268181"
"259","3319669","2268182"
"22","202225","2268183"
"79","694412","2268184"
"127","1867780","2268185"
"74","923894","2268186"
"40","686754","2268187"
"134","1570045","2268188"
"1308","20209494","2268189"
"272","3343621","2268190"
"350","5429416","2268191"
"60","722993","2268192"
"583","8426675","2268193"
"2572","54889436","2268194"
"69","680065","2268195"
"1177","18288381","2268196"
"188","2772996","2268197"
"463","7575942","2268198"
"47","502665","2268199"
"266","6758519","2268200"
"301","4257279","2268201"
"1749","30814310","2268202"
"70","1093106","2268203"
"121","2020874","2268204"
"924","14092129","2268205"
"259","3319669","2268206"
"1377","20889559","2268207"
"100","1635978","2268208"
"31","209057","2268209"
"70","1093106","2268210"
"121","2020874","2268211"
"2572","54889436","2268212"
"1069","19563515","2268213"
"903","12479023","2268214"
"1292","20214720","2268215"
"282","4005742","2268216"
"54","673463","2268217"
"150","1734444","2268218"
"2493","48010248","2268219"
"8611","231304539","2268220"
"81","1455415","2268221"
"46","607538","2268222"
"65","934562","2268223"
"33","843505","2268224"
"207","3421585","2268225"
"766","20667156","2268226"
"182","2655077","2268227"
"866","24918544","2268228"
"3763","119868771","2268229"
"18","241795","2268230"
"116","1816859","2268231"
"65","712136","2268232"
"591","9306194","2268233"
"134","2081845","2268234"
"111","2425165","2268235"
"8","133897","2268236"
"834","19262819","2268237"
"12","519496","2268238"
"8","224741","2268239"
"391","10757437","2268240"
"155","2530797","2268241"
"116","1816859","2268242"
"214","3468737","2268243"
"620","15482480","2268244"
"1700","44181363","2268245"
"70","1585368","2268246"
"5300","152531504","2268247"
"11","208371","2268248"
"230","3767177","2268249"
"81","1455415","2268250"
"10","178667","2268251"
"65","934562","2268252"
"33","843505","2268253"
"207","3421585","2268254"
"182","2655077","2268255"
"5300","152531504","2268256"
"18","241795","2268257"
"116","1816859","2268258"
"65","712136","2268259"
"111","2425165","2268260"
"9","140820","2268261"
"834","19262819","2268262"
"12","519496","2268263"
"8","224741","2268264"
"89","1589312","2268265"
"225","3663380","2268266"
"8","224741","2268267"
"5300","152531504","2268268"
"567","13894738","2268269"
"214","3468737","2268270"
"116","1816859","2268271"
"33","843505","2268272"
"1700","44181363","2268273"
"9792","245122091","2268274"
"464","13781829","2268275"
"241","7512154","2268276"
"197","3272655","2268277"
"22","835892","2268278"
"44","879064","2268279"
"43","884436","2268280"
"8","88352","2268281"
"15","366374","2268282"
"15","296067","2268283"
"88","1553500","2268284"
"73","1320842","2268285"
"495","9263156","2268286"
"61","1219812","2268287"
"57","2591178","2268288"
"1021","25670514","2268289"
"377","8443853","2268290"
"920","19964439","2268291"
"509","14474026","2268292"
"9","129440","2268293"
"70","1302830","2268294"
"581","19575997","2268295"
"33","553114","2268296"
"360","9605292","2268297"
"36","807234","2268298"
"53","1719613","2268299"
"960","23973387","2268300"
"13","244248","2268301"
"66","1317701","2268302"
"256","4058054","2268303"
"36","1088258","2268304"
"64","945068","2268305"
"18","476595","2268306"
"66","1036927","2268307"
"1398","38663039","2268308"
"10","173977","2268309"
"8","143612","2268310"
"25","478701","2268311"
"370","9027659","2268312"
"660","18112715","2268313"
"738","22538899","2268314"
"500","10856031","2268315"
"1131","25967065","2268316"
"2318","58627478","2268317"
"141","2455518","2268318"
"2797","72947782","2268319"
"117","4058472","2268320"
"470","8342156","2268321"
"549","10676939","2268322"
"541","14971145","2268323"
"25","853044","2268324"
"255","4604964","2268325"
"111","2034666","2268326"
"109","1921363","2268327"
"128","2103511","2268328"
"16","564969","2268329"
"55","1559919","2268330"
"73","1320842","2268331"
"495","9263156","2268332"
"14","263197","2268333"
"89","1847838","2268334"
"105","1851664","2268335"
"83","3016908","2268336"
"377","8443853","2268337"
"2797","72947782","2268338"
"9","129440","2268339"
"581","19575997","2268340"
"34","564340","2268341"
"360","9605292","2268342"
"36","807234","2268343"
"256","4058054","2268344"
"64","1581651","2268345"
"18","476595","2268346"
"1398","38663039","2268347"
"10","173977","2268348"
"8","143612","2268349"
"586","16153508","2268350"
"255","4604964","2268351"
"504","9392596","2268352"
"43","884436","2268353"
"28","493393","2268354"
"10","173977","2268355"
"8","143612","2268356"
"2797","72947782","2268357"
"986","22691005","2268358"
"435","9595654","2268359"
"627","20504233","2268360"
"95","1730662","2268361"
"57","2591178","2268362"
"126","3040455","2268363"
"2318","58627478","2268364"
"42145","1406032128","2268365"
"1140","40211894","2268366"
"222","4748823","2268367"
"98","1802854","2268368"
"29","282531","2268369"
"26","734826","2268370"
"23","339578","2268371"
"3","87780","2268372"
"177","2672764","2268373"
"267","6500688","2268374"
"3212","71507267","2268375"
"13","180935","2268376"
"34","635178","2268377"
"1836","40903223","2268378"
"14","467393","2268379"
"2198","70610164","2268380"
"3568","96680565","2268381"
"9892","443725341","2268382"
"181","3878021","2268383"
"293","6136360","2268384"
"805","25329207","2268385"
"115","3228918","2268386"
"1447","26700741","2268387"
"43","820111","2268388"
"772","18564823","2268389"
"526","18179406","2268390"
"152","3378091","2268391"
"961","30638864","2268392"
"146","3818680","2268393"
"114","3638889","2268394"
"4748","144313634","2268395"
"27","297999","2268396"
"41","871046","2268397"
"17","333267","2268398"
"25","952635","2268399"
"2172","67606631","2268400"
"2223","79313778","2268401"
"852","26586651","2268402"
"2381","75647616","2268403"
"4934","132898301","2268404"
"8316","240994199","2268405"
"573","11024312","2268406"
"12874","511320301","2268407"
"232","4026870","2268408"
"465","15103743","2268409"
"3445","76007397","2268410"
"1780","62030189","2268411"
"29","282531","2268412"
"107","2443948","2268413"
"26","734826","2268414"
"23","339578","2268415"
"199","7079845","2268416"
"153","5223156","2268417"
"195","3303752","2268418"
"267","6500688","2268419"
"3212","71507267","2268420"
"15","188439","2268421"
"43","855899","2268422"
"537","10789014","2268423"
"34","635178","2268424"
"2198","70610164","2268425"
"12874","511320301","2268426"
"181","3878021","2268427"
"805","25329207","2268428"
"140","4181553","2268429"
"1447","26700741","2268430"
"961","30638864","2268431"
"435","17206012","2268432"
"4748","144313634","2268433"
"27","297999","2268434"
"41","871046","2268435"
"17","333267","2268436"
"1926","65848869","2268437"
"107","2443948","2268438"
"3393","75385288","2268439"
"41","871046","2268440"
"17","333267","2268441"
"12874","511320301","2268442"
"4580","124946236","2268443"
"2344","74958862","2268444"
"826","25851825","2268445"
"523","10321621","2268446"
"34","635178","2268447"
"310","7320799","2268448"
"8316","240994199","2268449"
"3467","131412548","2268450"
"85","1533962","2268451"
"36","562628","2268452"
"41","894857","2268453"
"30","615170","2268454"
"531","13226041","2268455"
"12","253544","2268456"
"208","5592123","2268457"
"208","4851703","2268458"
"186","14210058","2268459"
"530","38716182","2268460"
"92","1696901","2268461"
"112","2622397","2268462"
"113","3461803","2268463"
"161","2517105","2268464"
"215","5594517","2268465"
"34","1145141","2268466"
"75","1994572","2268467"
"19","350290","2268468"
"377","16739945","2268469"
"101","4785446","2268470"
"163","3576750","2268471"
"118","3559680","2268472"
"223","5150394","2268473"
"379","12503302","2268474"
"563","30950003","2268475"
"127","2950682","2268476"
"999","50985969","2268477"
"21","403193","2268478"
"118","2292007","2268479"
"659","15485570","2268480"
"88","1582178","2268481"
"36","562628","2268482"
"60","1245147","2268483"
"30","615170","2268484"
"531","13226041","2268485"
"121","2841125","2268486"
"135","921919","2268487"
"12","253544","2268488"
"208","4851703","2268489"
"999","50985969","2268490"
"92","1696901","2268491"
"113","3461803","2268492"
"161","2517105","2268493"
"34","1145141","2268494"
"75","1994572","2268495"
"377","16739945","2268496"
"165","3639281","2268497"
"623","14922942","2268498"
"41","894857","2268499"
"999","50985969","2268500"
"296","8447692","2268501"
"210","4875742","2268502"
"118","3559680","2268503"
"121","2841125","2268504"
"12","253544","2268505"
"37","806878","2268506"
"563","30950003","2268507"
"18689","553409558","2268508"
"312","10552891","2268509"
"354","7220135","2268510"
"138","3154530","2268511"
"36","332133","2268512"
"67","1102583","2268513"
"50","1935213","2268514"
"22","345009","2268515"
"146","6363751","2268516"
"811","20085334","2268517"
"37","543130","2268518"
"32","516895","2268519"
"1720","44958839","2268520"
"10","125731","2268521"
"995","29129383","2268522"
"1626","38587143","2268523"
"2361","99317337","2268524"
"51","916066","2268525"
"87","1595183","2268526"
"830","21844341","2268527"
"34","871179","2268528"
"231","4948694","2268529"
"14","176933","2268530"
"69","1945889","2268531"
"954","26136525","2268532"
"39","807865","2268533"
"100","2681215","2268534"
"708","15897311","2268535"
"146","3508812","2268536"
"146","3694672","2268537"
"6","90674","2268538"
"44","1585624","2268539"
"3627","109491630","2268540"
"14","178331","2268541"
"25","687908","2268542"
"29","610888","2268543"
"246","3544958","2268544"
"66","1879187","2268545"
"822","28099161","2268546"
"890","22137197","2268547"
"916","23311368","2268548"
"1177","33017055","2268549"
"2019","58044025","2268550"
"5253","148078773","2268551"
"128","2048394","2268552"
"5489","180314051","2268553"
"66","1059978","2268554"
"257","7363275","2268555"
"971","23014309","2268556"
"497","15055428","2268557"
"75","1534376","2268558"
"138","3154530","2268559"
"67","1102583","2268560"
"94","3520837","2268561"
"28","452409","2268562"
"11428","78703331","2268563"
"146","6363751","2268564"
"811","20085334","2268565"
"7","102558","2268566"
"66","956966","2268567"
"98","1865170","2268568"
"32","516895","2268569"
"995","29129383","2268570"
"5489","180314051","2268571"
"51","916066","2268572"
"830","21844341","2268573"
"116","2930706","2268574"
"231","4948694","2268575"
"14","176933","2268576"
"708","15897311","2268577"
"392","7053770","2268578"
"6","90674","2268579"
"3627","109491630","2268580"
"14","178331","2268581"
"25","687908","2268582"
"29","610888","2268583"
"643","18564240","2268584"
"138","3154530","2268585"
"862","21001400","2268586"
"50","1935213","2268587"
"246","3544958","2268588"
"25","687908","2268589"
"29","610888","2268590"
"5489","180314051","2268591"
"1761","48945166","2268592"
"1121","32185820","2268593"
"849","22208785","2268594"
"93","1677659","2268595"
"32","516895","2268596"
"215","8309640","2268597"
"5253","148078773","2268598"
"12950","336544845","2268599"
"397","10421956","2268600"
"395","9992482","2268601"
"305","6486436","2268602"
"18","248315","2268603"
"20","401190","2268604"
